Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    JPN,     .,    .,     ., 1995, 1995, 30,     1,   ACY,       .,0.12402,0.93221,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 31,     1,   ACY,       .,0.11077,1.04298,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 32,     1,   ACY,       .,0.09377,1.13675,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 33,     1,   ACY,       .,0.07783,1.21458,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 34,     1,   ACY,       .,0.06094,1.27552,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 35,     1,   ACY,       .,0.04601,1.32153,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 36,     1,   ACY,       .,0.03418,1.35571,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 37,     1,   ACY,       .,0.02370,1.37941,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 38,     1,   ACY,       .,0.01638,1.39579,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 39,     1,   ACY,       .,0.01070,1.40649,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 40,     1,   ACY,       .,0.00668,1.41317,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 41,     1,   ACY,       .,0.00405,1.41722,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 42,     1,   ACY,       .,0.00228,1.41950,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 43,     1,   ACY,       .,0.00124,1.42074,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 44,     1,   ACY,       .,0.00056,1.42130,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 45,     1,   ACY,       .,0.00023,1.42153,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 46,     1,   ACY,       .,0.00009,1.42162,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 47,     1,   ACY,       .,0.00003,1.42165,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 48,     1,   ACY,       .,0.00001,1.42166,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 49,     1,   ACY,       .,0.00001,1.42167,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 1995, 1995, 50,    99,   ACY,       .,      .,      .,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 14,   -99,   ACY,       .,      .,      .,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 15,     1,   ACY,       .,0.00033,0.00033,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 16,     1,   ACY,       .,0.00132,0.00165,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 17,     1,   ACY,       .,0.00384,0.00549,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 18,     1,   ACY,       .,0.00732,0.01281,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 19,     1,   ACY,       .,0.01411,0.02692,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 20,     1,   ACY,       .,0.02161,0.04853,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 21,     1,   ACY,       .,0.03025,0.07878,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 22,     1,   ACY,       .,0.03732,0.11610,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 23,     1,   ACY,       .,0.04696,0.16306,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 24,     1,   ACY,       .,0.06033,0.22339,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 25,     1,   ACY,       .,0.07569,0.29908,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 26,     1,   ACY,       .,0.09044,0.38952,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 27,     1,   ACY,       .,0.10263,0.49215,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 28,     1,   ACY,       .,0.11178,0.60393,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 29,     1,   ACY,       .,0.11613,0.72006,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 30,     1,   ACY,       .,0.11320,0.83326,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 31,     1,   ACY,       .,0.10664,0.93990,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 32,     1,   ACY,       .,0.09598,1.03588,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 33,     1,   ACY,       .,0.07446,1.11034,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 34,     1,   ACY,       .,0.07175,1.18209,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 35,     1,   ACY,       .,0.05267,1.23476,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 36,     1,   ACY,       .,0.04100,1.27576,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 37,     1,   ACY,       .,0.02913,1.30489,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 38,     1,   ACY,       .,0.02044,1.32533,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 39,     1,   ACY,       .,0.01394,1.33927,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 40,     1,   ACY,       .,0.00892,1.34819,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 41,     1,   ACY,       .,0.00528,1.35347,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 42,     1,   ACY,       .,0.00293,1.35640,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 43,     1,   ACY,       .,0.00153,1.35793,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 44,     1,   ACY,       .,0.00076,1.35869,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 45,     1,   ACY,       .,0.00031,1.35900,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 46,     1,   ACY,       .,0.00011,1.35911,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 47,     1,   ACY,       .,0.00004,1.35915,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 48,     1,   ACY,       .,0.00002,1.35917,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 49,     1,   ACY,       .,0.00002,1.35919,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2000, 2000, 50,    99,   ACY,       .,      .,      .,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 14,   -99,   ACY,       .,      .,      .,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 15,     1,   ACY,       .,0.00036,0.00036,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 16,     1,   ACY,       .,0.00132,0.00168,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 17,     1,   ACY,       .,0.00344,0.00512,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 18,     1,   ACY,       .,0.00666,0.01178,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 19,     1,   ACY,       .,0.01354,0.02532,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 20,     1,   ACY,       .,0.02072,0.04604,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 21,     1,   ACY,       .,0.02865,0.07469,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 22,     1,   ACY,       .,0.03605,0.11074,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 23,     1,   ACY,       .,0.04361,0.15435,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 24,     1,   ACY,       .,0.05330,0.20765,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 25,     1,   ACY,       .,0.06415,0.27180,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 26,     1,   ACY,       .,0.07597,0.34777,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 27,     1,   ACY,       .,0.08603,0.43380,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 28,     1,   ACY,       .,0.09516,0.52896,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 29,     1,   ACY,       .,0.10152,0.63048,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 30,     1,   ACY,       .,0.10172,0.73220,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 31,     1,   ACY,       .,0.09597,0.82817,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 32,     1,   ACY,       .,0.08717,0.91534,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 33,     1,   ACY,       .,0.07748,0.99282,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 34,     1,   ACY,       .,0.06620,1.05902,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 35,     1,   ACY,       .,0.05562,1.11464,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 36,     1,   ACY,       .,0.04511,1.15975,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 37,     1,   ACY,       .,0.03379,1.19354,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 38,     1,   ACY,       .,0.02276,1.21630,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 39,     1,   ACY,       .,0.01885,1.23515,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 40,     1,   ACY,       .,0.01078,1.24593,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 41,     1,   ACY,       .,0.00678,1.25271,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 42,     1,   ACY,       .,0.00373,1.25644,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 43,     1,   ACY,       .,0.00192,1.25836,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 44,     1,   ACY,       .,0.00096,1.25932,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 45,     1,   ACY,       .,0.00044,1.25976,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 46,     1,   ACY,       .,0.00016,1.25992,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 47,     1,   ACY,       .,0.00007,1.25999,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 48,     1,   ACY,       .,0.00004,1.26003,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 49,     1,   ACY,       .,0.00007,1.26010,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2005, 2005, 50,    99,   ACY,       .,      .,      .,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 14,   -99,   ACY,       .,      .,      .,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 15,     1,   ACY,       .,0.00038,0.00038,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 16,     1,   ACY,       .,0.00131,0.00169,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 17,     1,   ACY,       .,0.00371,0.00540,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 18,     1,   ACY,       .,0.00662,0.01202,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 19,     1,   ACY,       .,0.01297,0.02499,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 20,     1,   ACY,       .,0.02086,0.04585,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 21,     1,   ACY,       .,0.02902,0.07487,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 22,     1,   ACY,       .,0.03691,0.11178,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 23,     1,   ACY,       .,0.04465,0.15643,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 24,     1,   ACY,       .,0.05571,0.21214,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 25,     1,   ACY,       .,0.06581,0.27795,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 26,     1,   ACY,       .,0.07744,0.35539,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 27,     1,   ACY,       .,0.08917,0.44456,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 28,     1,   ACY,       .,0.09777,0.54233,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 29,     1,   ACY,       .,0.10521,0.64754,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 30,     1,   ACY,       .,0.10525,0.75279,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 31,     1,   ACY,       .,0.10124,0.85403,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 32,     1,   ACY,       .,0.09277,0.94680,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 33,     1,   ACY,       .,0.08147,1.02827,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 34,     1,   ACY,       .,0.07098,1.09925,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 35,     1,   ACY,       .,0.05920,1.15845,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 36,     1,   ACY,       .,0.04826,1.20671,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 37,     1,   ACY,       .,0.03654,1.24325,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 38,     1,   ACY,       .,0.02707,1.27032,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 39,     1,   ACY,       .,0.01756,1.28788,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 40,     1,   ACY,       .,0.01375,1.30163,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 41,     1,   ACY,       .,0.00732,1.30895,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 42,     1,   ACY,       .,0.00420,1.31315,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 43,     1,   ACY,       .,0.00230,1.31545,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 44,     1,   ACY,       .,0.00099,1.31644,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 45,     1,   ACY,       .,0.00043,1.31687,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 46,     1,   ACY,       .,0.00015,1.31702,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 47,     1,   ACY,       .,0.00005,1.31707,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 48,     1,   ACY,       .,0.00004,1.31711,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 49,     1,   ACY,       .,0.00003,1.31714,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2006, 2006, 50,    99,   ACY,       .,      .,      .,      STAT,     vital,    JPN_02,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 14,   -99,   ACY,       .,      .,      .,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 15,     1,   ACY,       .,0.00038,0.00038,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 16,     1,   ACY,       .,0.00122,0.00160,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 17,     1,   ACY,       .,0.00313,0.00473,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 18,     1,   ACY,       .,0.00611,0.01084,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 19,     1,   ACY,       .,0.01237,0.02321,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 20,     1,   ACY,       .,0.01943,0.04264,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 21,     1,   ACY,       .,0.02715,0.06979,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 22,     1,   ACY,       .,0.03363,0.10342,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 23,     1,   ACY,       .,0.04283,0.14625,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 24,     1,   ACY,       .,0.05507,0.20132,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 25,     1,   ACY,       .,0.06531,0.26663,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 26,     1,   ACY,       .,0.07740,0.34403,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 27,     1,   ACY,       .,0.08878,0.43281,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 28,     1,   ACY,       .,0.09859,0.53140,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 29,     1,   ACY,       .,0.10548,0.63688,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 30,     1,   ACY,       .,0.10571,0.74259,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 31,     1,   ACY,       .,0.10465,0.84724,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 32,     1,   ACY,       .,0.09822,0.94546,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 33,     1,   ACY,       .,0.09021,1.03567,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 34,     1,   ACY,       .,0.08013,1.11580,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 35,     1,   ACY,       .,0.06984,1.18564,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 36,     1,   ACY,       .,0.05794,1.24358,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 37,     1,   ACY,       .,0.04464,1.28822,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 38,     1,   ACY,       .,0.03419,1.32241,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 39,     1,   ACY,       .,0.02522,1.34763,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 40,     1,   ACY,       .,0.01716,1.36479,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 41,     1,   ACY,       .,0.01083,1.37562,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 42,     1,   ACY,       .,0.00623,1.38185,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 43,     1,   ACY,       .,0.00300,1.38485,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 44,     1,   ACY,       .,0.00153,1.38638,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 45,     1,   ACY,       .,0.00054,1.38692,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 46,     1,   ACY,       .,0.00023,1.38715,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 47,     1,   ACY,       .,0.00007,1.38722,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 48,     1,   ACY,       .,0.00006,1.38728,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 49,     1,   ACY,       .,0.00005,1.38733,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 2010, 2010, 50,    99,   ACY,       .,      .,      .,      STAT,     vital,    JPN_03,   .,    0
    JPN,     .,    .,     ., 1925, 1925, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 15,     1,   ACY,       1,0.00580,0.00580,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 16,     1,   ACY,       1,0.01142,0.01722,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 17,     1,   ACY,       1,0.02911,0.04633,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 18,     1,   ACY,       1,0.06058,0.10691,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 19,     1,   ACY,       1,0.10405,0.21096,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 20,     1,   ACY,       1,0.15529,0.36625,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 21,     1,   ACY,       1,0.19744,0.56369,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 22,     1,   ACY,       1,0.22720,0.79089,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 23,     1,   ACY,       1,0.24681,1.03770,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 24,     1,   ACY,       1,0.25689,1.29459,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 25,     1,   ACY,       1,0.25803,1.55262,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 26,     1,   ACY,       1,0.25218,1.80480,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 27,     1,   ACY,       1,0.24740,2.05220,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 28,     1,   ACY,       1,0.24482,2.29702,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 29,     1,   ACY,       1,0.24118,2.53820,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 30,     1,   ACY,       1,0.23571,2.77391,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 31,     1,   ACY,       1,0.22839,3.00230,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 32,     1,   ACY,       1,0.21958,3.22188,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 33,     1,   ACY,       1,0.21101,3.43289,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 34,     1,   ACY,       1,0.20247,3.63536,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 35,     1,   ACY,       1,0.19141,3.82677,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 36,     1,   ACY,       1,0.17766,4.00443,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 37,     1,   ACY,       1,0.16302,4.16745,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 38,     1,   ACY,       1,0.14766,4.31511,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 39,     1,   ACY,       1,0.13062,4.44573,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 40,     1,   ACY,       1,0.11197,4.55770,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 41,     1,   ACY,       1,0.09299,4.65069,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 42,     1,   ACY,       1,0.07411,4.72480,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 43,     1,   ACY,       1,0.05589,4.78069,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 44,     1,   ACY,       1,0.03887,4.81956,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 45,     1,   ACY,       1,0.02488,4.84444,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 46,     1,   ACY,       1,0.01429,4.85873,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 47,     1,   ACY,       1,0.00705,4.86578,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 48,     1,   ACY,       1,0.00292,4.86870,      STAT,     vital,    JPN_04,   .,    1
    JPN,     .,    .,     ., 1925, 1925, 49,     1,   ACY,       1,0.00083,4.86953,      STAT,     vital,    JPN_04,   .,    1
